variables="log(y+)","u+"
zone,t="x=     0.97008"
   0.332552E+01   0.262904E+02
   0.333876E+01   0.264423E+02
   0.335201E+01   0.265936E+02
   0.336526E+01   0.267423E+02
   0.337850E+01   0.268834E+02
   0.339175E+01   0.270043E+02
   0.340499E+01   0.270837E+02
   0.341824E+01   0.271148E+02
   0.343149E+01   0.271196E+02
   0.344473E+01   0.271194E+02
   0.345798E+01   0.271194E+02
   0.347122E+01   0.271194E+02
   0.348447E+01   0.271194E+02
   0.349772E+01   0.271194E+02
   0.351096E+01   0.271194E+02
   0.352421E+01   0.271194E+02
   0.353745E+01   0.271194E+02
   0.355070E+01   0.271194E+02
   0.356395E+01   0.271194E+02
   0.357719E+01   0.271193E+02
   0.359044E+01   0.271193E+02
   0.360368E+01   0.271193E+02
   0.361693E+01   0.271193E+02
   0.363017E+01   0.271193E+02
   0.364342E+01   0.271193E+02
   0.365667E+01   0.271193E+02
   0.366991E+01   0.271193E+02
   0.368316E+01   0.271193E+02
   0.369640E+01   0.271193E+02
   0.370965E+01   0.271193E+02
   0.372290E+01   0.271193E+02
   0.373614E+01   0.271193E+02
   0.374939E+01   0.271193E+02
   0.376263E+01   0.271193E+02
   0.377588E+01   0.271193E+02
   0.378913E+01   0.271192E+02
   0.380237E+01   0.271192E+02
   0.381562E+01   0.271192E+02
   0.382886E+01   0.271192E+02
   0.384211E+01   0.271192E+02
   0.385535E+01   0.271192E+02
   0.386860E+01   0.271192E+02
   0.388185E+01   0.271192E+02
   0.389509E+01   0.271192E+02
   0.390834E+01   0.271192E+02
   0.392158E+01   0.271192E+02
   0.393483E+01   0.271191E+02
   0.394808E+01   0.271191E+02
   0.396132E+01   0.271191E+02
   0.397457E+01   0.271191E+02
   0.398781E+01   0.271191E+02
   0.400106E+01   0.271191E+02
   0.401431E+01   0.271191E+02
   0.402755E+01   0.271190E+02
   0.404080E+01   0.271190E+02
   0.405404E+01   0.271190E+02
   0.406729E+01   0.271190E+02
   0.408053E+01   0.271190E+02
   0.409378E+01   0.271190E+02
   0.410703E+01   0.271190E+02
   0.412027E+01   0.271189E+02
   0.413352E+01   0.271189E+02
   0.414676E+01   0.271189E+02
   0.416001E+01   0.271189E+02
   0.417326E+01   0.271189E+02
   0.418650E+01   0.271188E+02
   0.419975E+01   0.271188E+02
   0.421299E+01   0.271188E+02
   0.422624E+01   0.271188E+02
   0.423949E+01   0.271188E+02
   0.425273E+01   0.271187E+02
   0.426598E+01   0.271187E+02
   0.427922E+01   0.271187E+02
   0.429247E+01   0.271187E+02
   0.430572E+01   0.271186E+02
   0.431896E+01   0.271186E+02
   0.433221E+01   0.271186E+02
   0.434545E+01   0.271186E+02
   0.435870E+01   0.271185E+02
   0.437194E+01   0.271185E+02
   0.438519E+01   0.271185E+02
   0.439844E+01   0.271184E+02
   0.441168E+01   0.271184E+02
   0.442493E+01   0.271184E+02
   0.443817E+01   0.271184E+02
   0.445142E+01   0.271183E+02
   0.446467E+01   0.271183E+02
   0.447791E+01   0.271183E+02
   0.449116E+01   0.271182E+02
   0.450440E+01   0.271182E+02
   0.451765E+01   0.271181E+02
   0.453090E+01   0.271181E+02
   0.454414E+01   0.271181E+02
   0.455739E+01   0.271180E+02
   0.457063E+01   0.271180E+02
   0.458388E+01   0.271179E+02
   0.459713E+01   0.271179E+02
   0.461037E+01   0.271178E+02
   0.462362E+01   0.271178E+02
   0.463686E+01   0.271178E+02
   0.465011E+01   0.271177E+02
   0.466335E+01   0.271177E+02
   0.467660E+01   0.271176E+02
   0.468985E+01   0.271176E+02
   0.470309E+01   0.271175E+02
   0.471634E+01   0.271175E+02
   0.472958E+01   0.271174E+02
   0.474283E+01   0.271173E+02
   0.475608E+01   0.271173E+02
   0.476932E+01   0.271172E+02
   0.478257E+01   0.271172E+02
   0.479581E+01   0.271171E+02
   0.480906E+01   0.271170E+02
   0.482231E+01   0.271170E+02
   0.483555E+01   0.271169E+02
   0.484880E+01   0.271169E+02
   0.486204E+01   0.271168E+02
   0.487529E+01   0.271167E+02
   0.488854E+01   0.271166E+02
   0.490178E+01   0.271166E+02
   0.491503E+01   0.271165E+02
   0.492827E+01   0.271164E+02
   0.494152E+01   0.271164E+02
   0.495476E+01   0.271163E+02
   0.496801E+01   0.271162E+02
   0.498126E+01   0.271161E+02
   0.499450E+01   0.271160E+02
   0.500775E+01   0.271159E+02
   0.502099E+01   0.271159E+02
   0.503424E+01   0.271158E+02
   0.504749E+01   0.271157E+02
   0.506073E+01   0.271156E+02
   0.507398E+01   0.271155E+02
   0.508722E+01   0.271154E+02
   0.510047E+01   0.271152E+02
   0.511372E+01   0.271151E+02
   0.512696E+01   0.271150E+02
   0.514021E+01   0.271149E+02
   0.515345E+01   0.271147E+02
   0.516670E+01   0.271146E+02
   0.517994E+01   0.271144E+02
   0.519319E+01   0.271143E+02
   0.520644E+01   0.271141E+02
   0.521968E+01   0.271139E+02
   0.523293E+01   0.271136E+02
   0.524617E+01   0.271136E+02
   0.525942E+01   0.271139E+02
zone,t="x=     1.90334"
  -0.106183E+01   0.867311E-01
  -0.760593E+00   0.173543E+00
  -0.584165E+00   0.260516E+00
  -0.458756E+00   0.347731E+00
  -0.361240E+00   0.435270E+00
  -0.281320E+00   0.523213E+00
  -0.213500E+00   0.611644E+00
  -0.154502E+00   0.700642E+00
  -0.102210E+00   0.790293E+00
  -0.551799E-01   0.880678E+00
  -0.123828E-01   0.971881E+00
   0.269418E-01   0.106399E+01
   0.633711E-01   0.115708E+01
   0.973535E-01   0.125125E+01
   0.129244E+00   0.134658E+01
   0.159330E+00   0.144315E+01
   0.187844E+00   0.154106E+01
   0.214981E+00   0.164039E+01
   0.240902E+00   0.174123E+01
   0.265744E+00   0.184367E+01
   0.289625E+00   0.194779E+01
   0.312644E+00   0.205369E+01
   0.334888E+00   0.216146E+01
   0.356432E+00   0.227117E+01
   0.377344E+00   0.238292E+01
   0.397680E+00   0.249678E+01
   0.417493E+00   0.261284E+01
   0.436828E+00   0.273118E+01
   0.455725E+00   0.285185E+01
   0.474222E+00   0.297493E+01
   0.492351E+00   0.310047E+01
   0.510141E+00   0.322851E+01
   0.527619E+00   0.335910E+01
   0.544810E+00   0.349226E+01
   0.561734E+00   0.362798E+01
   0.578413E+00   0.376628E+01
   0.594864E+00   0.390711E+01
   0.611104E+00   0.405042E+01
   0.627148E+00   0.419616E+01
   0.643010E+00   0.434422E+01
   0.658703E+00   0.449450E+01
   0.674239E+00   0.464685E+01
   0.689628E+00   0.480112E+01
   0.704880E+00   0.495712E+01
   0.720006E+00   0.511465E+01
   0.735013E+00   0.527351E+01
   0.749909E+00   0.543347E+01
   0.764702E+00   0.559429E+01
   0.779398E+00   0.575574E+01
   0.794004E+00   0.591759E+01
   0.808526E+00   0.607961E+01
   0.822969E+00   0.624157E+01
   0.837338E+00   0.640326E+01
   0.851637E+00   0.656450E+01
   0.865873E+00   0.672509E+01
   0.880047E+00   0.688487E+01
   0.894165E+00   0.704370E+01
   0.908230E+00   0.720145E+01
   0.922244E+00   0.735800E+01
   0.936212E+00   0.751326E+01
   0.950136E+00   0.766716E+01
   0.964019E+00   0.781962E+01
   0.977864E+00   0.797066E+01
   0.991672E+00   0.812038E+01
   0.100545E+01   0.826883E+01
   0.101919E+01   0.841602E+01
   0.103290E+01   0.856187E+01
   0.104659E+01   0.870635E+01
   0.106024E+01   0.884940E+01
   0.107388E+01   0.899098E+01
   0.108749E+01   0.913105E+01
   0.110108E+01   0.926959E+01
   0.111464E+01   0.940658E+01
   0.112819E+01   0.954200E+01
   0.114172E+01   0.967584E+01
   0.115524E+01   0.980809E+01
   0.116873E+01   0.993877E+01
   0.118222E+01   0.100679E+02
   0.119569E+01   0.101954E+02
   0.120914E+01   0.103213E+02
   0.122258E+01   0.104457E+02
   0.123601E+01   0.105686E+02
   0.124943E+01   0.106899E+02
   0.126284E+01   0.108097E+02
   0.127624E+01   0.109280E+02
   0.128963E+01   0.110449E+02
   0.130302E+01   0.111605E+02
   0.131639E+01   0.112748E+02
   0.132976E+01   0.113881E+02
   0.134311E+01   0.115003E+02
   0.135647E+01   0.116114E+02
   0.136981E+01   0.117215E+02
   0.138315E+01   0.118306E+02
   0.139649E+01   0.119387E+02
   0.140982E+01   0.120459E+02
   0.142314E+01   0.121522E+02
   0.143646E+01   0.122576E+02
   0.144978E+01   0.123621E+02
   0.146309E+01   0.124659E+02
   0.147639E+01   0.125688E+02
   0.148970E+01   0.126709E+02
   0.150300E+01   0.127722E+02
   0.151630E+01   0.128728E+02
   0.152959E+01   0.129727E+02
   0.154288E+01   0.130719E+02
   0.155617E+01   0.131704E+02
   0.156946E+01   0.132683E+02
   0.158274E+01   0.133655E+02
   0.159602E+01   0.134621E+02
   0.160930E+01   0.135581E+02
   0.162258E+01   0.136536E+02
   0.163585E+01   0.137484E+02
   0.164913E+01   0.138427E+02
   0.166240E+01   0.139365E+02
   0.167567E+01   0.140297E+02
   0.168894E+01   0.141225E+02
   0.170220E+01   0.142148E+02
   0.171547E+01   0.143066E+02
   0.172874E+01   0.143979E+02
   0.174200E+01   0.144888E+02
   0.175526E+01   0.145793E+02
   0.176853E+01   0.146693E+02
   0.178179E+01   0.147590E+02
   0.179505E+01   0.148482E+02
   0.180831E+01   0.149371E+02
   0.182156E+01   0.150256E+02
   0.183482E+01   0.151137E+02
   0.184808E+01   0.152015E+02
   0.186134E+01   0.152890E+02
   0.187459E+01   0.153762E+02
   0.188785E+01   0.154630E+02
   0.190110E+01   0.155495E+02
   0.191435E+01   0.156357E+02
   0.192761E+01   0.157217E+02
   0.194086E+01   0.158074E+02
   0.195411E+01   0.158928E+02
   0.196737E+01   0.159779E+02
   0.198062E+01   0.160628E+02
   0.199387E+01   0.161475E+02
   0.200712E+01   0.162319E+02
   0.202037E+01   0.163161E+02
   0.203362E+01   0.164001E+02
   0.204687E+01   0.164838E+02
   0.206012E+01   0.165674E+02
   0.207337E+01   0.166508E+02
   0.208662E+01   0.167340E+02
   0.209987E+01   0.168170E+02
   0.211312E+01   0.168998E+02
   0.212637E+01   0.169825E+02
   0.213962E+01   0.170650E+02
   0.215287E+01   0.171474E+02
   0.216612E+01   0.172296E+02
   0.217936E+01   0.173117E+02
   0.219261E+01   0.173937E+02
   0.220586E+01   0.174755E+02
   0.221911E+01   0.175572E+02
   0.223236E+01   0.176388E+02
   0.224560E+01   0.177203E+02
   0.225885E+01   0.178017E+02
   0.227210E+01   0.178830E+02
   0.228535E+01   0.179642E+02
   0.229859E+01   0.180453E+02
   0.231184E+01   0.181264E+02
   0.232509E+01   0.182074E+02
   0.233834E+01   0.182883E+02
   0.235158E+01   0.183692E+02
   0.236483E+01   0.184500E+02
   0.237808E+01   0.185308E+02
   0.239132E+01   0.186115E+02
   0.240457E+01   0.186922E+02
   0.241782E+01   0.187729E+02
   0.243106E+01   0.188535E+02
   0.244431E+01   0.189342E+02
   0.245756E+01   0.190148E+02
   0.247080E+01   0.190954E+02
   0.248405E+01   0.191761E+02
   0.249730E+01   0.192567E+02
   0.251054E+01   0.193374E+02
   0.252379E+01   0.194181E+02
   0.253703E+01   0.194988E+02
   0.255028E+01   0.195796E+02
   0.256353E+01   0.196604E+02
   0.257677E+01   0.197413E+02
   0.259002E+01   0.198222E+02
   0.260327E+01   0.199033E+02
   0.261651E+01   0.199844E+02
   0.262976E+01   0.200656E+02
   0.264300E+01   0.201468E+02
   0.265625E+01   0.202282E+02
   0.266950E+01   0.203097E+02
   0.268274E+01   0.203914E+02
   0.269599E+01   0.204731E+02
   0.270924E+01   0.205550E+02
   0.272248E+01   0.206371E+02
   0.273573E+01   0.207193E+02
   0.274897E+01   0.208018E+02
   0.276222E+01   0.208844E+02
   0.277547E+01   0.209672E+02
   0.278871E+01   0.210502E+02
   0.280196E+01   0.211334E+02
   0.281520E+01   0.212169E+02
   0.282845E+01   0.213007E+02
   0.284170E+01   0.213847E+02
   0.285494E+01   0.214690E+02
   0.286819E+01   0.215536E+02
   0.288143E+01   0.216385E+02
   0.289468E+01   0.217238E+02
   0.290793E+01   0.218094E+02
   0.292117E+01   0.218954E+02
   0.293442E+01   0.219818E+02
   0.294766E+01   0.220686E+02
   0.296091E+01   0.221559E+02
   0.297416E+01   0.222436E+02
   0.298740E+01   0.223318E+02
   0.300065E+01   0.224206E+02
   0.301389E+01   0.225099E+02
   0.302714E+01   0.225997E+02
   0.304039E+01   0.226902E+02
   0.305363E+01   0.227813E+02
   0.306688E+01   0.228731E+02
   0.308012E+01   0.229656E+02
   0.309337E+01   0.230589E+02
   0.310661E+01   0.231530E+02
   0.311986E+01   0.232479E+02
   0.313311E+01   0.233437E+02
   0.314635E+01   0.234404E+02
   0.315960E+01   0.235382E+02
   0.317284E+01   0.236370E+02
   0.318609E+01   0.237369E+02
   0.319934E+01   0.238380E+02
   0.321258E+01   0.239406E+02
   0.322583E+01   0.240449E+02
   0.323907E+01   0.241512E+02
   0.325232E+01   0.242594E+02
   0.326557E+01   0.243697E+02
   0.327881E+01   0.244821E+02
   0.329206E+01   0.245968E+02
   0.330530E+01   0.247138E+02
   0.331855E+01   0.248332E+02
   0.333180E+01   0.249551E+02
   0.334504E+01   0.250797E+02
   0.335829E+01   0.252072E+02
   0.337153E+01   0.253380E+02
   0.338478E+01   0.254723E+02
   0.339803E+01   0.256105E+02
   0.341127E+01   0.257530E+02
   0.342452E+01   0.259001E+02
   0.343776E+01   0.260520E+02
   0.345101E+01   0.262089E+02
   0.346425E+01   0.263703E+02
   0.347750E+01   0.265356E+02
   0.349075E+01   0.267031E+02
   0.350399E+01   0.268703E+02
   0.351724E+01   0.270344E+02
   0.353048E+01   0.271927E+02
   0.354373E+01   0.273456E+02
   0.355698E+01   0.274964E+02
   0.357022E+01   0.276478E+02
   0.358347E+01   0.278000E+02
   0.359671E+01   0.279522E+02
   0.360996E+01   0.281025E+02
   0.362321E+01   0.282459E+02
   0.363645E+01   0.283649E+02
   0.364970E+01   0.284322E+02
   0.366294E+01   0.284507E+02
   0.367619E+01   0.284518E+02
   0.368943E+01   0.284516E+02
   0.370268E+01   0.284516E+02
   0.371593E+01   0.284516E+02
   0.372917E+01   0.284515E+02
   0.374242E+01   0.284515E+02
   0.375566E+01   0.284515E+02
   0.376891E+01   0.284515E+02
   0.378216E+01   0.284514E+02
   0.379540E+01   0.284514E+02
   0.380865E+01   0.284514E+02
   0.382189E+01   0.284513E+02
   0.383514E+01   0.284513E+02
   0.384839E+01   0.284512E+02
   0.386163E+01   0.284512E+02
   0.387488E+01   0.284511E+02
   0.388812E+01   0.284511E+02
   0.390137E+01   0.284511E+02
   0.391462E+01   0.284510E+02
   0.392786E+01   0.284509E+02
   0.394111E+01   0.284509E+02
   0.395435E+01   0.284508E+02
   0.396760E+01   0.284508E+02
   0.398084E+01   0.284507E+02
   0.399409E+01   0.284506E+02
   0.400734E+01   0.284506E+02
   0.402058E+01   0.284505E+02
   0.403383E+01   0.284504E+02
   0.404707E+01   0.284504E+02
   0.406032E+01   0.284503E+02
   0.407357E+01   0.284502E+02
   0.408681E+01   0.284501E+02
   0.410006E+01   0.284500E+02
   0.411330E+01   0.284500E+02
   0.412655E+01   0.284499E+02
   0.413980E+01   0.284498E+02
   0.415304E+01   0.284497E+02
   0.416629E+01   0.284496E+02
   0.417953E+01   0.284495E+02
   0.419278E+01   0.284494E+02
   0.420603E+01   0.284493E+02
   0.421927E+01   0.284492E+02
   0.423252E+01   0.284491E+02
   0.424576E+01   0.284490E+02
   0.425901E+01   0.284489E+02
   0.427225E+01   0.284488E+02
   0.428550E+01   0.284487E+02
   0.429875E+01   0.284485E+02
   0.431199E+01   0.284484E+02
   0.432524E+01   0.284483E+02
   0.433848E+01   0.284482E+02
   0.435173E+01   0.284481E+02
   0.436498E+01   0.284480E+02
   0.437822E+01   0.284479E+02
   0.439147E+01   0.284478E+02
   0.440471E+01   0.284476E+02
   0.441796E+01   0.284475E+02
   0.443121E+01   0.284474E+02
   0.444445E+01   0.284473E+02
   0.445770E+01   0.284472E+02
   0.447094E+01   0.284471E+02
   0.448419E+01   0.284470E+02
   0.449743E+01   0.284469E+02
   0.451068E+01   0.284468E+02
   0.452393E+01   0.284467E+02
   0.453717E+01   0.284466E+02
   0.455042E+01   0.284465E+02
   0.456366E+01   0.284464E+02
   0.457691E+01   0.284463E+02
   0.459016E+01   0.284462E+02
   0.460340E+01   0.284461E+02
   0.461665E+01   0.284460E+02
   0.462989E+01   0.284460E+02
   0.464314E+01   0.284459E+02
   0.465639E+01   0.284458E+02
   0.466963E+01   0.284457E+02
   0.468288E+01   0.284456E+02
   0.469612E+01   0.284456E+02
   0.470937E+01   0.284455E+02
   0.472261E+01   0.284454E+02
   0.473586E+01   0.284454E+02
   0.474911E+01   0.284453E+02
   0.476235E+01   0.284452E+02
   0.477560E+01   0.284452E+02
   0.478884E+01   0.284451E+02
   0.480209E+01   0.284450E+02
   0.481534E+01   0.284450E+02
   0.482858E+01   0.284449E+02
   0.484183E+01   0.284449E+02
   0.485507E+01   0.284448E+02
   0.486832E+01   0.284448E+02
   0.488157E+01   0.284447E+02
   0.489481E+01   0.284446E+02
   0.490806E+01   0.284446E+02
   0.492130E+01   0.284445E+02
   0.493455E+01   0.284445E+02
   0.494779E+01   0.284444E+02
   0.496104E+01   0.284444E+02
   0.497429E+01   0.284443E+02
   0.498753E+01   0.284443E+02
   0.500078E+01   0.284442E+02
   0.501402E+01   0.284442E+02
   0.502727E+01   0.284441E+02
   0.504052E+01   0.284441E+02
   0.505376E+01   0.284440E+02
   0.506701E+01   0.284440E+02
   0.508025E+01   0.284439E+02
   0.509350E+01   0.284438E+02
   0.510675E+01   0.284438E+02
   0.511999E+01   0.284437E+02
   0.513324E+01   0.284436E+02
   0.514648E+01   0.284435E+02
   0.515973E+01   0.284434E+02
   0.517298E+01   0.284433E+02
   0.518622E+01   0.284431E+02
   0.519947E+01   0.284430E+02
   0.521271E+01   0.284426E+02
   0.522596E+01   0.284427E+02
   0.523920E+01   0.284431E+02
